,0,1,2,3
567,dubbido,3712986,Bronze 1,PROTOSS
568,Solerion,4774383,Bronze 1,PROTOSS
569,FranWilder,1743413,Bronze 1,TERRAN
570,Borysfen,1425276,Bronze 1,TERRAN
571,MILOS,3452204,Bronze 1,TERRAN
572,Kisey,9318500,Bronze 1,TERRAN
573,Blastre,10138919,Bronze 1,PROTOSS
574,Festuc,1238907,Bronze 1,RANDOM
575,spinks,9336744,Bronze 1,TERRAN
576,reynor,6842027,Bronze 1,PROTOSS
577,Antamorten,4047170,Bronze 1,PROTOSS
578,Georgus,9710419,Bronze 1,TERRAN
579,MoonKing,3612346,Bronze 1,TERRAN
580,SimontheGame,9729611,Bronze 1,ZERG
581,bulbozavr,10104190,Bronze 1,PROTOSS
582,Natsy,9496880,Bronze 1,TERRAN
583,SnakeOdUA,2417765,Bronze 1,TERRAN
584,BloodyRaven,2144992,Bronze 1,TERRAN
585,tomchablabla,7460483,Bronze 1,TERRAN
586,OnePunchman,9819639,Bronze 1,RANDOM
587,angst,4695681,Bronze 1,ZERG
588,Archon,7439628,Bronze 1,TERRAN
589,Thundersky,1433182,Bronze 1,RANDOM
590,LoveHandel,9907975,Bronze 1,PROTOSS
591,Dimas,102847,Bronze 1,TERRAN
592,ObitO,10205502,Bronze 1,TERRAN
593,KIRPICH,695455,Bronze 1,RANDOM
594,Utilizator,3027450,Bronze 1,ZERG
595,DMGB,5743373,Bronze 1,TERRAN
596,Arandrel,6185270,Bronze 1,PROTOSS
597,evgexaher,2197282,Bronze 1,TERRAN
598,bulbozavr,10104190,Bronze 1,ZERG
599,walkos,10022241,Bronze 1,TERRAN
600,panzer,7880363,Bronze 1,TERRAN
601,Dellan,7784683,Bronze 1,TERRAN
602,Очаровашка,2532819,Bronze 1,PROTOSS
603,Gilgamesh,10012846,Bronze 1,PROTOSS
604,Yehor,10108284,Bronze 1,ZERG
605,Neffey,10136207,Bronze 1,PROTOSS
606,StrausDoggel,9677132,Bronze 1,TERRAN
607,ddt,9354196,Bronze 1,PROTOSS
608,ZandOorf,8880912,Bronze 1,RANDOM
609,WingsOfFire,2304930,Bronze 1,TERRAN
610,jooh,5260170,Bronze 1,TERRAN
611,RoadRunnerRo,10014022,Bronze 1,TERRAN
612,Leaaa,10091024,Bronze 1,PROTOSS
613,pit,4302033,Bronze 1,TERRAN
614,BUBBLE,10117058,Bronze 1,PROTOSS
615,Mitzy,9142314,Bronze 1,TERRAN
616,DumbleDank,9894287,Bronze 1,TERRAN
617,fretendrete,8414759,Bronze 1,TERRAN
618,ebycyk,9756879,Bronze 1,PROTOSS
619,TrexToR,8415535,Bronze 1,TERRAN
620,Terran,8046096,Bronze 1,TERRAN
621,BINGCHILLING,10111449,Bronze 1,RANDOM
622,Kendarson,8451549,Bronze 1,TERRAN
623,СВУ,9792771,Bronze 1,TERRAN
624,Lotor,9967166,Bronze 1,TERRAN
625,PowerLexx,9086329,Bronze 1,PROTOSS
626,KusokLapshi,10031098,Bronze 1,ZERG
627,STE,8404356,Bronze 1,TERRAN
628,KSIX,542414,Bronze 1,TERRAN
629,DigitalCyan,7147629,Bronze 1,PROTOSS
630,Vanar,4426734,Bronze 1,ZERG
631,int,1348114,Bronze 1,ZERG
632,SanchoS,6832756,Bronze 1,TERRAN
633,SHAMAN,9639359,Bronze 1,TERRAN
634,Ess,7291595,Bronze 1,TERRAN
635,RaB,9019294,Bronze 1,PROTOSS
636,SoKoJI,2060670,Bronze 1,PROTOSS
637,IPsiMasterI,435278,Bronze 1,TERRAN
638,попа,9715000,Bronze 1,ZERG
639,lll,1897650,Bronze 1,PROTOSS
640,Danya,2440347,Bronze 1,TERRAN
641,OSTYNT,9684810,Bronze 1,TERRAN
642,DaRkMaT,10029503,Bronze 1,TERRAN
643,yann,7290640,Bronze 1,PROTOSS
644,akuda,1863112,Bronze 1,PROTOSS
645,Alexis,2183122,Bronze 1,TERRAN
646,basota,10045436,Bronze 1,TERRAN
647,DiMoSSS,10131789,Bronze 1,PROTOSS
648,coscienziato,5136250,Bronze 1,TERRAN
649,MatmatXS,9107714,Bronze 1,ZERG
650,Sam,5966134,Bronze 1,TERRAN
651,Kakaoshy,8422379,Bronze 1,RANDOM
652,Firrhiuz,9761177,Bronze 1,TERRAN
653,Debal,8968987,Bronze 1,TERRAN
654,LoveChambord,2798634,Bronze 1,TERRAN
655,packer,9600606,Bronze 1,PROTOSS
656,Killer,9839877,Bronze 1,PROTOSS
657,Optimus,9318009,Bronze 1,PROTOSS
658,hlpsk,9415900,Bronze 1,ZERG
659,Elken,2600123,Bronze 1,TERRAN
660,Gavaka,2373633,Bronze 1,PROTOSS
661,vodkas,1384738,Bronze 1,PROTOSS
662,Okta,8614218,Bronze 1,PROTOSS
663,Mepulsor,3641675,Bronze 1,PROTOSS
664,Jimmy,8972720,Bronze 1,ZERG
665,DRED,777104,Bronze 1,RANDOM
666,Gustaw,7360094,Bronze 1,ZERG
667,Tobz,780120,Bronze 1,PROTOSS
668,RITO,993910,Bronze 1,ZERG
669,Knoebst,3893570,Bronze 1,PROTOSS
670,Afanasiy,10009266,Bronze 1,PROTOSS
671,LuckyLuke,8883034,Bronze 1,TERRAN
672,seven,9032090,Bronze 1,TERRAN
673,Stics,1462007,Bronze 1,ZERG
674,NOTAWOLF,5077552,Bronze 1,TERRAN
675,cpassminse,9856270,Bronze 1,TERRAN
676,StrikerBoom,1705029,Bronze 1,TERRAN
677,elton,9667958,Bronze 1,TERRAN
678,jdnfv,8980222,Bronze 1,PROTOSS
679,Anaj,10210823,Bronze 1,ZERG
680,schattenlord,9017285,Bronze 1,TERRAN
681,fluffyrabbit,9583556,Bronze 1,PROTOSS
682,Табити,1159853,Bronze 1,RANDOM
683,captainlock,1397089,Bronze 1,ZERG
684,matfried,524689,Bronze 1,TERRAN
685,Neb,9975949,Bronze 1,TERRAN
686,какашечка,2336987,Bronze 1,TERRAN
687,KaRaSiK,2483372,Bronze 1,ZERG
688,ScaN,381870,Bronze 1,ZERG
689,ARKANJO,4086595,Bronze 1,TERRAN
690,elbarto,731923,Bronze 1,ZERG
691,SapoArmado,9241417,Bronze 1,PROTOSS
692,Gratisninja,8823992,Bronze 1,TERRAN
693,kryak,3563755,Bronze 1,ZERG
694,Piotyr,485618,Bronze 1,TERRAN
695,ҪąƞƞǫƞƦŲŞḨ,9267451,Bronze 1,TERRAN
696,ironXVII,6320113,Bronze 1,PROTOSS
697,Thing,537728,Bronze 1,TERRAN
698,Spinnekopman,3366507,Bronze 1,ZERG
699,eblan,10162602,Bronze 1,PROTOSS
700,Crocman,763046,Bronze 1,ZERG
701,Cavaldi,9475010,Bronze 1,TERRAN
702,Vilhelm,1207048,Bronze 1,TERRAN
703,Inseljunge,7152176,Bronze 1,TERRAN
704,Sprijge,10011935,Bronze 1,TERRAN
705,JoJo,10131870,Bronze 1,PROTOSS
706,Pigouchet,4824376,Bronze 1,TERRAN
707,EZMoney,3422613,Bronze 1,ZERG
708,Nico,2414035,Bronze 1,TERRAN
709,peoplepoka,1546466,Bronze 1,ZERG
710,ByCoriottix,10117467,Bronze 1,TERRAN
711,Crocman,763046,Bronze 1,TERRAN
712,Tiberiu,2617794,Bronze 1,TERRAN
713,Dampire,169706,Bronze 1,PROTOSS
714,Silex,8010624,Bronze 1,PROTOSS
715,mesang,5297708,Bronze 1,TERRAN
716,DRED,777104,Bronze 1,TERRAN
717,szou,7401522,Bronze 1,PROTOSS
718,aaa,5867478,Bronze 1,ZERG
719,MZhukov,6769589,Bronze 1,PROTOSS
720,Captain,9286660,Bronze 1,ZERG
721,Plexi,431089,Bronze 1,TERRAN
722,Sonozaki,7653146,Bronze 1,ZERG
723,Dadis,279144,Bronze 1,TERRAN
724,RagnarKiyv,8947054,Bronze 1,TERRAN
725,хуеверт,2323133,Bronze 1,ZERG
726,LittleCaZo,9440485,Bronze 1,RANDOM
727,RandomBS,8960127,Bronze 1,PROTOSS
728,Djкотлетка,10084637,Bronze 1,TERRAN
729,Palsternacka,6899198,Bronze 1,PROTOSS
730,HammYSaMmY,2118831,Bronze 1,ZERG
731,Good,2524949,Bronze 1,ZERG
732,demci,8585732,Bronze 1,PROTOSS
733,RorySwan,4125088,Bronze 1,PROTOSS
734,Obamariz,9234589,Bronze 1,ZERG
735,Foxer,2906458,Bronze 1,ZERG
736,Hideyoshi,9074266,Bronze 1,TERRAN
737,ZigZag,1327956,Bronze 1,PROTOSS
738,basko,1539003,Bronze 1,PROTOSS
739,Beltazar,10013569,Bronze 1,ZERG
740,Roka,7380702,Bronze 1,RANDOM
741,Ruby,8730610,Bronze 1,ZERG
742,HGoSHGYT,8770812,Bronze 1,ZERG
743,Daws,579877,Bronze 1,TERRAN
744,Freddy,5916669,Bronze 1,PROTOSS
745,Dormedont,880246,Bronze 1,TERRAN
746,alexzizu,1169042,Bronze 1,TERRAN
747,neuroskiff,240113,Bronze 1,ZERG
748,EgleEye,1707751,Bronze 1,TERRAN
749,ChatorXVII,3601936,Bronze 1,PROTOSS
750,tirsus,8918722,Bronze 1,TERRAN
751,mandril,5278972,Bronze 1,PROTOSS
752,Ezcharak,9929899,Bronze 1,TERRAN
753,Maxik,9939019,Bronze 1,TERRAN
754,morozilla,1581689,Bronze 1,ZERG
755,аркадий,9855555,Bronze 1,TERRAN
756,Андрей,2209429,Bronze 1,PROTOSS
757,Androman,9783667,Bronze 1,TERRAN
758,Blurpe,2451829,Bronze 1,ZERG
759,Horus,8067748,Bronze 1,TERRAN
760,nathéo,1971481,Bronze 1,TERRAN
761,StrikerBoom,1705029,Bronze 1,PROTOSS
762,Neogeta,866016,Bronze 1,RANDOM
763,FURY,2113372,Bronze 1,PROTOSS
764,IIIIIIIIIIII,8439220,Bronze 1,ZERG
765,артанис,10093875,Bronze 1,TERRAN
766,heroes,8700854,Bronze 1,ZERG
767,BoleModhi,10177086,Bronze 1,TERRAN
768,BoLeon,9482857,Bronze 1,TERRAN
769,ruletheking,6154488,Bronze 1,TERRAN
770,Nedved,9587022,Bronze 1,PROTOSS
771,willi,1395860,Bronze 1,ZERG
772,Fizruk,42772,Bronze 1,ZERG
773,Binmat,8237453,Bronze 1,TERRAN
774,ОлолоНаНЛО,2265703,Bronze 1,PROTOSS
775,AREyouCRYING,8397614,Bronze 1,TERRAN
776,Maxinstellar,2502907,Bronze 1,TERRAN
777,DMITRYKORESH,9646417,Bronze 1,PROTOSS
778,Alex,8546666,Bronze 1,RANDOM
779,RassadnikoV,1864383,Bronze 1,ZERG
780,AntiFreeze,10039134,Bronze 1,ZERG
781,Leves,7728172,Bronze 1,TERRAN
782,sinceriously,2137094,Bronze 1,ZERG
783,hhorster,9887309,Bronze 1,TERRAN
784,AlexS,9020774,Bronze 1,PROTOSS
785,Geamurd,5691255,Bronze 1,PROTOSS
786,frank,7372291,Bronze 1,PROTOSS
787,JeJe,10013775,Bronze 1,ZERG
788,Dana,8310047,Bronze 1,PROTOSS
789,cylon,1736184,Bronze 1,ZERG
790,VeqaZ,7992465,Bronze 1,TERRAN
791,whiteshadow,9994948,Bronze 1,PROTOSS
792,Daloon,688458,Bronze 1,PROTOSS
793,NovaGoesHuge,9930720,Bronze 1,PROTOSS
794,person,7879692,Bronze 1,TERRAN
795,MonkeyBrain,2086342,Bronze 1,ZERG
796,pad,214887,Bronze 1,ZERG
797,Gecko,1737989,Bronze 1,PROTOSS
798,Eliseium,7099676,Bronze 1,TERRAN
799,PROF,9741391,Bronze 1,TERRAN
800,COLOMBO,9910487,Bronze 1,PROTOSS
801,AtomicBetty,9309732,Bronze 1,TERRAN
802,Zenit,5552784,Bronze 1,TERRAN
803,red,8344697,Bronze 1,PROTOSS
804,Tragedy,8350943,Bronze 1,TERRAN
805,Dima,2157603,Bronze 1,TERRAN
806,Madhog,844779,Bronze 1,TERRAN
807,Stepan,9174652,Bronze 1,TERRAN
808,Xelaxo,7218830,Bronze 1,TERRAN
809,JEDREK,7438510,Bronze 1,TERRAN
810,supbapt,806379,Bronze 1,TERRAN
811,KOTGRAND,9821046,Bronze 1,PROTOSS
812,thebart,1671233,Bronze 1,TERRAN
813,boin,9614796,Bronze 1,ZERG
814,franusagi,8355830,Bronze 1,TERRAN
815,wildling,10040593,Bronze 1,TERRAN
816,Slugger,8130533,Bronze 1,PROTOSS
817,boin,9614796,Bronze 1,PROTOSS
818,Lena,9899534,Bronze 1,TERRAN
819,pegwar,7153438,Bronze 1,TERRAN
820,Tweek,2383967,Bronze 1,ZERG
821,Remy,9678033,Bronze 1,ZERG
822,Харасмэнт,2371701,Bronze 1,TERRAN
823,Wiseguys,721427,Bronze 1,PROTOSS
824,Popi,9479668,Bronze 1,TERRAN
825,yourmadda,10124959,Bronze 1,PROTOSS
826,Painter,860578,Bronze 1,TERRAN
827,eviLbgd,5481875,Bronze 1,TERRAN
828,panda,2734519,Bronze 1,PROTOSS
829,Darion,8583121,Bronze 1,TERRAN
830,adnriy,10116789,Bronze 1,ZERG
831,Subzero,3287098,Bronze 1,TERRAN
832,Molton,1053566,Bronze 1,TERRAN
833,Tomber,8563526,Bronze 1,TERRAN
834,GanjaMafia,9378715,Bronze 1,PROTOSS
835,FrazierOne,1445079,Bronze 1,TERRAN
836,VespanSmell,5895850,Bronze 1,TERRAN
837,Fightscanner,7668741,Bronze 1,ZERG
838,bertzen,9891873,Bronze 1,TERRAN
839,mon,8449536,Bronze 1,TERRAN
840,xoxlusha,2287173,Bronze 1,ZERG
841,Nicinic,8438401,Bronze 1,TERRAN
842,Alexander,1958398,Bronze 1,ZERG
843,Елизяй,2396424,Bronze 1,ZERG
844,alex,10117212,Bronze 1,PROTOSS
845,Otesan,5877270,Bronze 1,ZERG
846,pookiebear,8138653,Bronze 1,TERRAN
847,sever,2152345,Bronze 1,ZERG
848,Cobainkillme,9094186,Bronze 1,ZERG
849,Glimbicus,2165075,Bronze 1,TERRAN
850,rambosoy,7111956,Bronze 1,TERRAN
851,AlessandroPi,3501916,Bronze 1,RANDOM
852,Baktaló,7258215,Bronze 1,PROTOSS
853,Strannik,521459,Bronze 1,PROTOSS
854,IIIIIIIIIIII,9966194,Bronze 1,TERRAN
855,Hector,4254482,Bronze 1,RANDOM
856,JMAC,9872442,Bronze 1,TERRAN
857,Maximos,5166831,Bronze 1,ZERG
858,Fox,10086710,Bronze 1,ZERG
859,Algorithm,2833387,Bronze 1,PROTOSS
860,KIRUSHA,2408474,Bronze 1,TERRAN
861,Kischikan,10052388,Bronze 1,PROTOSS
862,jjt,7666409,Bronze 1,TERRAN
863,Gritomos,8370931,Bronze 1,PROTOSS
864,Primitive,9318643,Bronze 1,TERRAN
865,Nikos,1740161,Bronze 1,PROTOSS
866,Koorwin,9215933,Bronze 1,TERRAN
867,NOD,9650387,Bronze 1,PROTOSS
868,Kuropatfa,7920865,Bronze 1,ZERG
869,InterChipo,10073847,Bronze 1,PROTOSS
870,Materoxloo,6357732,Bronze 1,PROTOSS
871,Penetrator,131782,Bronze 1,ZERG
872,ledinec,607736,Bronze 1,TERRAN
873,JenyaGG,7054396,Bronze 1,TERRAN
874,guguen,896149,Bronze 1,TERRAN
875,Kräuterkeule,9742779,Bronze 1,TERRAN
876,Wichtiger,7816407,Bronze 1,ZERG
877,acidmetaltek,1934293,Bronze 1,TERRAN
878,MoonMoon,2331446,Bronze 1,ZERG
879,Stefano,8895189,Bronze 1,PROTOSS
880,Flamby,229015,Bronze 1,ZERG
881,MaxiGenf,9827327,Bronze 1,ZERG
882,Materoxloo,6357732,Bronze 1,TERRAN
883,Kagawa,8494708,Bronze 1,PROTOSS
884,afsa,8076021,Bronze 1,TERRAN
885,Deuxiz,8161630,Bronze 1,PROTOSS
886,HellHound,186902,Bronze 1,ZERG
887,KACSA,9352614,Bronze 1,TERRAN
888,BrutalMango,6205587,Bronze 1,ZERG
889,Arkenaeon,3729511,Bronze 1,TERRAN
890,Termitgun,2078383,Bronze 1,TERRAN
891,шарюзакорею,9861928,Bronze 1,PROTOSS
892,andi,10057065,Bronze 1,PROTOSS
893,Proton,9587960,Bronze 1,TERRAN
894,yomismo,10055679,Bronze 1,TERRAN
895,miki,7718956,Bronze 1,PROTOSS
896,Дямонаг,1027032,Bronze 1,TERRAN
897,Phate,10105188,Bronze 1,PROTOSS
898,SANYA,2212125,Bronze 1,PROTOSS
899,BitOfront,9853911,Bronze 1,ZERG
900,sfinflonflin,8635143,Bronze 1,TERRAN
901,Luca,9350562,Bronze 1,TERRAN
902,Easyrider,5361019,Bronze 1,TERRAN
903,Konch,9959604,Bronze 1,TERRAN
904,Leonardleo,10060354,Bronze 1,TERRAN
905,Schoschkröte,10136964,Bronze 1,PROTOSS
906,bullet,1234646,Bronze 1,TERRAN
907,KILLER,10190799,Bronze 1,PROTOSS
908,Lifeman,1718480,Bronze 1,TERRAN
909,Mail,10102038,Bronze 1,TERRAN
910,Izio,8686509,Bronze 1,PROTOSS
911,Dweezil,1536484,Bronze 1,TERRAN
912,Emre,10061952,Bronze 1,TERRAN
913,Frency,7982854,Bronze 1,RANDOM
914,MORJEBARS,120523,Bronze 1,PROTOSS
915,Боря,9633054,Bronze 1,TERRAN
916,NastradamuS,4920335,Bronze 1,TERRAN
917,елка,9464059,Bronze 1,TERRAN
918,Gaster,8318676,Bronze 1,TERRAN
919,heart,9827818,Bronze 1,ZERG
920,Zapitoy,7640802,Bronze 1,TERRAN
921,Gaba,9230229,Bronze 1,ZERG
922,eXeNova,9917682,Bronze 1,ZERG
923,OwO,9795279,Bronze 1,TERRAN
924,deathleander,9704345,Bronze 1,PROTOSS
925,carlos,8425532,Bronze 1,TERRAN
926,infernalpig,1806924,Bronze 1,TERRAN
927,Colossusman,824489,Bronze 1,PROTOSS
928,Draco,9808499,Bronze 1,TERRAN
929,EzKiSoFrEnIk,903549,Bronze 1,RANDOM
930,Aave,10170160,Bronze 1,TERRAN
931,Ars,8777683,Bronze 1,TERRAN
932,Tayz,4783658,Bronze 1,TERRAN
933,CkooTuHa,155488,Bronze 1,ZERG
934,epictroll,5565061,Bronze 1,TERRAN
935,Emsicool,9194723,Bronze 1,RANDOM
936,Gerbator,1647086,Bronze 1,PROTOSS
937,devalio,1454395,Bronze 1,TERRAN
938,Claudio,1378063,Bronze 1,PROTOSS
939,hludoh,10019968,Bronze 1,PROTOSS
940,Korr,7524094,Bronze 1,ZERG
941,Nane,8559383,Bronze 1,PROTOSS
942,mattimm,8002992,Bronze 1,PROTOSS
943,Mostgon,9492420,Bronze 1,ZERG
944,Noobolot,9980690,Bronze 1,TERRAN
945,ROLTON,9389349,Bronze 1,TERRAN
946,Jack,9821788,Bronze 1,ZERG
947,Fox,10086710,Bronze 1,TERRAN
948,QAZWERTYS,9752192,Bronze 1,ZERG
949,АнДрей,2061750,Bronze 1,TERRAN
950,Xpert,10028097,Bronze 1,TERRAN
951,WeirdPotato,9087592,Bronze 1,ZERG
952,GhostLuv,10168070,Bronze 1,TERRAN
953,GhostShadow,9828784,Bronze 1,PROTOSS
954,dolfik,7723398,Bronze 1,TERRAN
955,Zivota,4182780,Bronze 1,TERRAN
956,oNimode,428837,Bronze 1,TERRAN
957,Levy,6705998,Bronze 1,PROTOSS
958,Nerbi,2413384,Bronze 1,PROTOSS
959,andrew,9945044,Bronze 1,ZERG
960,Украинатоп,9307969,Bronze 1,PROTOSS
961,Alvxro,9068346,Bronze 1,PROTOSS
962,Narkoman,9347222,Bronze 1,TERRAN
963,OtakuXD,5890887,Bronze 1,PROTOSS
964,applefresh,461386,Bronze 1,TERRAN
965,Kozmospasa,9676453,Bronze 1,RANDOM
966,SkripiusPip,749065,Bronze 1,ZERG
967,karmovios,4163753,Bronze 1,ZERG
968,semuso,221473,Bronze 1,PROTOSS
969,Warlord,430087,Bronze 1,PROTOSS
970,Stagediver,682955,Bronze 1,TERRAN
971,Артем,10065442,Bronze 1,PROTOSS
972,Joundii,8273720,Bronze 1,ZERG
973,FoxMax,9442029,Bronze 1,TERRAN
974,Akenobayashi,9790872,Bronze 1,ZERG
975,Caedan,624902,Bronze 1,TERRAN
976,Knotsgek,4136372,Bronze 1,PROTOSS
977,PeterhoferV,10053200,Bronze 1,PROTOSS
978,ErwinRommel,9835430,Bronze 1,RANDOM
979,stc,10136510,Bronze 1,PROTOSS
980,Lenpelmen,10171629,Bronze 1,TERRAN
981,WellfexX,1402691,Bronze 1,TERRAN
982,Luciano,9525372,Bronze 1,TERRAN
983,palestrina,6999694,Bronze 1,TERRAN
984,vanDeveloper,2384536,Bronze 1,TERRAN
985,SpectreSeven,7237677,Bronze 1,TERRAN
986,msyandr,1683314,Bronze 1,TERRAN
987,Смертохвост,10091629,Bronze 1,TERRAN
988,CkooTuHa,155488,Bronze 1,TERRAN
989,tomass,1712699,Bronze 1,TERRAN
990,Return,8409478,Bronze 1,TERRAN
991,InkDaemon,2287414,Bronze 1,ZERG
992,IPRQPHET,2201064,Bronze 1,TERRAN
993,Papagal,9244786,Bronze 1,RANDOM
994,Cloudbob,9177184,Bronze 1,TERRAN
995,Carmelo,10048150,Bronze 1,TERRAN
996,rin,10107087,Bronze 1,PROTOSS
997,Spirellius,2173622,Bronze 1,PROTOSS
998,Merdzhak,10091421,Bronze 1,TERRAN
999,Nostalien,3899307,Bronze 1,ZERG
1000,Math,5658684,Bronze 1,TERRAN
1001,Almöhi,8392356,Bronze 1,TERRAN
1002,Kim,339473,Bronze 1,TERRAN
1003,NoobsHunter,8906472,Bronze 1,TERRAN
1004,leKorrigan,9393534,Bronze 1,TERRAN
1005,FlashBang,10161681,Bronze 1,TERRAN
1006,Alx,10060329,Bronze 1,PROTOSS
1007,Faaaack,8911828,Bronze 1,TERRAN
1008,WiliamDalton,1036547,Bronze 1,ZERG
1009,Bator,9767931,Bronze 1,PROTOSS
1010,TerrorGMAX,8538968,Bronze 1,TERRAN
1011,XendoR,8339222,Bronze 1,PROTOSS
1012,DanyTheMagic,5639539,Bronze 1,TERRAN
1013,sKiller,7635023,Bronze 1,PROTOSS
1014,Злоубийца,2468623,Bronze 1,TERRAN
1015,Daniel,9768987,Bronze 1,TERRAN
1016,MAJK,9533103,Bronze 1,TERRAN
1017,rufy,4997443,Bronze 1,TERRAN
1018,luckyluck,7046940,Bronze 1,TERRAN
1019,LESQUI,10092045,Bronze 1,TERRAN
1020,McAbanoz,8237760,Bronze 1,TERRAN
1021,ShadowStorm,9938717,Bronze 1,TERRAN
1022,Ytka,10070027,Bronze 1,TERRAN
1023,Bencsy,1732251,Bronze 1,TERRAN
1024,lolo,1158479,Bronze 1,TERRAN
1025,mystroll,4917065,Bronze 1,TERRAN
1026,Xibok,9038016,Bronze 1,TERRAN
1027,Alhimik,9036254,Bronze 1,PROTOSS
1028,Граф,10047434,Bronze 1,ZERG
1029,ThomasShelby,2011472,Bronze 1,TERRAN
1030,jeker,9928529,Bronze 1,TERRAN
1031,Babo,10146459,Bronze 1,ZERG
1032,Patriot,9759591,Bronze 1,PROTOSS
1033,Mati,6846957,Bronze 1,PROTOSS
1034,Саша,9182930,Bronze 1,PROTOSS
1035,Tom,1653852,Bronze 1,TERRAN
1036,Серый,1707997,Bronze 1,PROTOSS
1037,numberfive,9195903,Bronze 1,TERRAN
1038,Lio,1891666,Bronze 1,TERRAN
1039,Maxus,3964180,Bronze 1,TERRAN
1040,agmar,10091284,Bronze 1,TERRAN
1041,nona,9027415,Bronze 1,RANDOM
1042,Dunkan,7693224,Bronze 1,TERRAN
1043,WhiteFroge,2389310,Bronze 1,PROTOSS
1044,Hero,2056178,Bronze 1,ZERG
1045,sesh,9204345,Bronze 1,PROTOSS
1046,anme,9521201,Bronze 1,ZERG
1047,Boris,261536,Bronze 1,RANDOM
1048,Neykeez,7909289,Bronze 1,TERRAN
1049,Nobilis,3443653,Bronze 1,PROTOSS
1050,RossiXlll,10068525,Bronze 1,ZERG
1051,Greyfox,336591,Bronze 1,ZERG
1052,Höbs,604056,Bronze 1,ZERG
1053,OmarSky,9529264,Bronze 1,ZERG
1054,chopsuey,10023991,Bronze 1,ZERG
1055,RaZielJuiCe,8354911,Bronze 1,TERRAN
1056,детдом,2040685,Bronze 1,RANDOM
1057,Артатанис,2398709,Bronze 1,PROTOSS
1058,DEZGAN,7063628,Bronze 1,RANDOM
1059,Ukrainian,10159445,Bronze 1,TERRAN
1060,IIDELSOLII,9753610,Bronze 1,TERRAN
1061,MbIKOJLA,2239958,Bronze 1,TERRAN
1062,Spidey,9518804,Bronze 1,TERRAN
1063,Nalos,9844685,Bronze 1,ZERG
1064,Looping,9598801,Bronze 1,PROTOSS
1065,kornikan,1847607,Bronze 1,PROTOSS
1066,Ametem,9890360,Bronze 1,PROTOSS
1067,Negaton,8289526,Bronze 1,TERRAN
1068,SaiGetSu,9985372,Bronze 1,PROTOSS
1069,qsenrodrigez,10077684,Bronze 1,ZERG
1070,OctaNebula,9586810,Bronze 1,PROTOSS
1071,Kraga,128212,Bronze 1,TERRAN
1072,alex,122979,Bronze 1,RANDOM
1073,Cara,2239913,Bronze 1,PROTOSS
1074,FireDevil,7048151,Bronze 1,TERRAN
1075,Deadtrap,2298095,Bronze 1,TERRAN
1076,ДЕНИС,10179443,Bronze 1,ZERG
1077,AvidAcer,6786057,Bronze 1,TERRAN
1078,зергомонстр,9966889,Bronze 1,TERRAN
1079,SkyLes,2418471,Bronze 1,ZERG
1080,abri,4364262,Bronze 1,TERRAN
1081,Zhaiya,9759874,Bronze 1,TERRAN
1082,Batole,7158842,Bronze 1,RANDOM
1083,Алик,9539349,Bronze 1,PROTOSS
1084,Romec,2369385,Bronze 1,TERRAN
1085,Gynter,10201897,Bronze 1,TERRAN
1086,Ritchie,1224332,Bronze 1,PROTOSS
1087,kkalip,9101163,Bronze 1,TERRAN
1088,ElenaZ,7945384,Bronze 1,ZERG
1089,machinehead,4631536,Bronze 1,PROTOSS
1090,tomma,5133978,Bronze 1,TERRAN
1091,Django,5079746,Bronze 1,PROTOSS
1092,Юрий,2405966,Bronze 1,TERRAN
1093,Aesop,9970711,Bronze 1,ZERG
1094,Del,9327314,Bronze 1,TERRAN
1095,Yehor,10108284,Bronze 1,RANDOM
1096,Nobilis,3443653,Bronze 1,ZERG
1097,Francisco,3748222,Bronze 1,TERRAN
1098,Death,9450587,Bronze 1,ZERG
1099,Feliks,2498110,Bronze 1,TERRAN
1100,ergydj,2404443,Bronze 1,TERRAN
1101,Versys,9914158,Bronze 1,PROTOSS
1102,seco,9852221,Bronze 1,TERRAN
1103,Methba,1420078,Bronze 1,TERRAN
1104,Jery,9669654,Bronze 1,TERRAN
1105,Justintime,8011665,Bronze 1,TERRAN
1106,ppa,9465461,Bronze 1,TERRAN
1107,Soap,1953502,Bronze 1,PROTOSS
1108,PUNISCHERSEE,6797918,Bronze 1,TERRAN
1109,Prejudice,1790824,Bronze 1,TERRAN
1110,notnet,8379795,Bronze 1,ZERG
1111,Faaaack,8911828,Bronze 1,PROTOSS
1112,Lurripio,9903956,Bronze 1,ZERG
1113,kulinar,9712321,Bronze 1,RANDOM
1114,TheUnreal,1988903,Bronze 1,RANDOM
1115,Uzii,9870649,Bronze 1,ZERG
1116,Alex,9133312,Bronze 1,PROTOSS
1117,deadinside,9860242,Bronze 1,PROTOSS
1118,Moves,1117778,Bronze 1,ZERG
1119,jorge,9728150,Bronze 1,TERRAN
1120,CBUK,9455406,Bronze 1,TERRAN
1121,Faro,10112588,Bronze 1,PROTOSS
1122,Mircius,9060330,Bronze 1,TERRAN
1123,WannaFly,1465416,Bronze 1,PROTOSS
1124,Tipps,10137891,Bronze 1,PROTOSS
1125,RAAM,9813603,Bronze 1,PROTOSS
1126,Smile,10013612,Bronze 1,PROTOSS
1127,Raul,4615164,Bronze 1,ZERG
1128,Andyproen,9036176,Bronze 1,PROTOSS
