,Name,playerid,league,FavoriteRace
3682,ChefPat,6941493,Bronze 1,PROTOSS
3683,XGameplayHD,6870320,Bronze 1,ZERG
3684,Quixotical,7803280,Bronze 1,ZERG
3685,RVIKAY,9325974,Bronze 1,RANDOM
3686,HammerDic,8532160,Bronze 1,TERRAN
3687,Makswull,9755357,Bronze 1,TERRAN
3688,ДичUA,2223426,Bronze 1,ZERG
3689,SpecrenTr,10002652,Bronze 1,TERRAN
3690,DoctorVe,72132,Bronze 1,TERRAN
3691,Kirill,10030993,Bronze 1,PROTOSS
3692,Nederplebs,8715231,Bronze 1,TERRAN
3693,FGI,7645799,Bronze 1,PROTOSS
3694,Gaelbar,9464031,Bronze 1,PROTOSS
3695,StriX,507314,Bronze 1,TERRAN
3696,FIIamove,1781341,Bronze 1,PROTOSS
3697,Forsaken,2477646,Bronze 1,PROTOSS
3698,Sailin,2266415,Bronze 1,TERRAN
3699,Khaim,9089225,Bronze 1,ZERG
3700,Aton,9992697,Bronze 1,PROTOSS
3701,ELIMINATOR,4585972,Bronze 1,ZERG
3702,ELIMINATOR,4585972,Bronze 1,PROTOSS
3703,Fereg,9325107,Bronze 1,TERRAN
3704,BugsBunnYYY,2540787,Bronze 1,TERRAN
3705,FunnyBunny,9753820,Bronze 1,ZERG
3706,rayee,1204626,Bronze 1,PROTOSS
3707,LastChance,8364693,Bronze 1,PROTOSS
3708,Илья,6961322,Bronze 1,PROTOSS
3709,Темыч,294884,Bronze 1,TERRAN
3710,Dudeorino,8802576,Bronze 1,TERRAN
3711,tearbath,3764306,Bronze 1,PROTOSS
3712,Diego,1717806,Bronze 1,PROTOSS
3713,Fianna,8512138,Bronze 1,TERRAN
3714,Smish,2754886,Bronze 1,ZERG
3715,StressLess,9880967,Bronze 1,PROTOSS
3716,Kintaro,9960490,Bronze 1,ZERG
3717,krosaki,5206609,Bronze 1,ZERG
3718,Deadchobo,348345,Bronze 1,PROTOSS
3719,Opidig,1249934,Bronze 1,ZERG
3720,Squirtonit,2254862,Bronze 1,PROTOSS
3721,Ketchup,5231639,Bronze 1,PROTOSS
3722,Glivi,8569473,Bronze 1,TERRAN
3723,Raspy,1997605,Bronze 1,TERRAN
3724,Burdi,1212307,Bronze 1,TERRAN
3725,Максrus,7376515,Bronze 1,ZERG
3726,NasiNøff,5480620,Bronze 1,PROTOSS
3727,paolo,3015397,Bronze 1,ZERG
3728,DarkElder,540311,Bronze 1,ZERG
3729,AnGavr,1348809,Bronze 1,ZERG
3730,peghius,8366218,Bronze 1,ZERG
3731,Wowa,2312212,Bronze 1,TERRAN
3732,Enjoy,9892968,Bronze 1,TERRAN
3733,Glivi,8569473,Bronze 1,PROTOSS
3734,ErlusPerlu,1887372,Bronze 1,PROTOSS
3735,struCture,4102865,Bronze 1,ZERG
3736,coolhedin,8408653,Bronze 1,PROTOSS
3737,DarkTime,1853603,Bronze 1,RANDOM
3738,LiNN,1999463,Bronze 1,ZERG
3739,Alucart,6151135,Bronze 1,ZERG
3740,GonadenLuer,10144314,Bronze 1,PROTOSS
3741,inklexis,8113050,Bronze 1,ZERG
3742,ModjowSlayer,7100673,Bronze 1,TERRAN
3743,lllliillilil,10166728,Bronze 1,PROTOSS
3744,Sip,294819,Bronze 1,ZERG
3745,Scorn,1815175,Bronze 1,PROTOSS
3746,GOODVIN,61755,Bronze 1,TERRAN
3747,Nagado,1412662,Bronze 1,TERRAN
3748,Sietse,1797825,Bronze 1,ZERG
3749,chto,8927025,Bronze 1,ZERG
3750,spiderpig,10204718,Bronze 1,PROTOSS
3751,SnOwblVck,1901635,Bronze 1,ZERG
3752,shamanking,336853,Bronze 1,TERRAN
3753,Strayder,974476,Bronze 1,TERRAN
3754,tRIPle,7304694,Bronze 1,ZERG
3755,Lexx,9205799,Bronze 1,ZERG
3756,michaelgr,4805363,Bronze 1,TERRAN
3757,Запой,201139,Bronze 1,PROTOSS
3758,DaitoRTS,4795532,Bronze 1,PROTOSS
3759,FilthyBeaver,3570235,Bronze 1,RANDOM
3760,Roman,10143207,Bronze 1,TERRAN
3761,Squiq,2515349,Bronze 1,PROTOSS
3762,TheZebra,1562613,Bronze 1,PROTOSS
3763,Thatlama,8402420,Bronze 1,ZERG
3764,trosik,1254121,Bronze 1,ZERG
3765,JerkFace,1643172,Bronze 1,PROTOSS
3766,Stephanie,2876813,Bronze 1,ZERG
3767,nuclear,9359046,Bronze 1,TERRAN
3768,Karo,8975782,Bronze 1,TERRAN
3769,Greuceanu,424103,Bronze 1,PROTOSS
3770,TokioJPN,4699460,Bronze 1,ZERG
3771,AranSIRE,264857,Bronze 1,TERRAN
3772,Gargamel,9467714,Bronze 1,TERRAN
3773,Kadoni,1931875,Bronze 1,PROTOSS
3774,far,2202153,Bronze 1,PROTOSS
3775,BALAGNSK,9397196,Bronze 1,RANDOM
3776,Splippity,9978326,Bronze 1,ZERG
3777,RUDE,411615,Bronze 1,ZERG
3778,DrDagz,6664361,Bronze 1,ZERG
3779,Akkarin,9044322,Bronze 1,RANDOM
3780,Smesca,5051865,Bronze 1,PROTOSS
3781,IronJackboot,9950058,Bronze 1,PROTOSS
3782,laavamannen,3593378,Bronze 1,PROTOSS
3783,DreamfoxeQ,3441181,Bronze 1,TERRAN
3784,Anubis,815681,Bronze 1,ZERG
3785,Gahpow,6363660,Bronze 1,PROTOSS
3786,MrDurden,866587,Bronze 1,RANDOM
3787,Bummer,545420,Bronze 1,PROTOSS
3788,Uzorpator,4057182,Bronze 1,TERRAN
3789,Aivengo,9096699,Bronze 1,ZERG
3790,kiki,9932287,Bronze 1,TERRAN
3791,MrDurden,866587,Bronze 1,PROTOSS
3792,tarak,127351,Bronze 1,RANDOM
3793,ShadoW,2762965,Bronze 1,RANDOM
3794,SuperGendalf,505209,Bronze 1,ZERG
3795,Prometheus,3086599,Bronze 1,ZERG
3796,Dimino,2689200,Bronze 1,TERRAN
3797,Gamerlolly,8051013,Bronze 1,ZERG
3798,Fulliron,9364308,Bronze 1,RANDOM
3799,JohnPhoenix,930309,Bronze 1,PROTOSS
3800,Mougdefre,9469610,Bronze 1,PROTOSS
3801,Failure,933314,Bronze 1,RANDOM
3802,Darwin,8993686,Bronze 1,TERRAN
3803,Stach,1411240,Bronze 1,PROTOSS
3804,Xabyka,8554119,Bronze 1,TERRAN
3805,саша,440215,Bronze 1,TERRAN
3806,AankaNenei,6761268,Bronze 1,RANDOM
3807,Tiger,536987,Bronze 1,TERRAN
3808,Xandor,190208,Bronze 1,ZERG
3809,Green,51262,Bronze 1,ZERG
3810,Vas,895634,Bronze 1,ZERG
3811,Leggy,8308845,Bronze 1,RANDOM
3812,MrKunnas,8183757,Bronze 1,ZERG
3813,DeathKnight,9895622,Bronze 1,ZERG
3814,denver,5046859,Bronze 1,ZERG
3815,Crabbster,2486080,Bronze 1,PROTOSS
3816,Dude,3350375,Bronze 1,TERRAN
3817,Vector,1607813,Bronze 1,PROTOSS
3818,Télophase,515736,Bronze 1,PROTOSS
3819,NewHope,9211484,Bronze 1,PROTOSS
3820,keyboard,9635154,Bronze 1,TERRAN
3821,ReBuz,8185530,Bronze 1,TERRAN
3822,ZergAfMaster,9757314,Bronze 1,TERRAN
3823,Smait,598219,Bronze 1,TERRAN
3824,Cromaal,600806,Bronze 1,ZERG
3825,kelt,437877,Bronze 1,PROTOSS
3826,dydy,7679813,Bronze 1,PROTOSS
3827,Jpg,3095729,Bronze 1,TERRAN
3828,FeedZuris,8665093,Bronze 1,PROTOSS
3829,Ivan,1814805,Bronze 1,TERRAN
3830,Yamaeda,277551,Bronze 1,ZERG
3831,Saihulud,2815770,Bronze 1,TERRAN
3832,Youhei,2967771,Bronze 1,PROTOSS
3833,IIIIIIIIII,5329466,Bronze 1,ZERG
3834,BrainBug,2681919,Bronze 1,ZERG
3835,recic,560600,Bronze 1,PROTOSS
3836,Pelekis,3360835,Bronze 1,ZERG
3837,XOAPP,10222414,Bronze 1,PROTOSS
3838,Ğħõşţfąćè,9411216,Bronze 1,TERRAN
3839,HamsterLord,2293750,Bronze 1,TERRAN
3840,IceDragon,2335261,Bronze 1,TERRAN
3841,Zuse,9028658,Bronze 1,RANDOM
3842,ziv,2432509,Bronze 1,TERRAN
3843,Mastermanck,203365,Bronze 1,ZERG
3844,Domi,4911967,Bronze 1,PROTOSS
3845,JustPlayer,1737554,Bronze 1,PROTOSS
3846,Bazookatony,1308867,Bronze 1,TERRAN
3847,HurpixHun,4933154,Bronze 1,TERRAN
3848,Dragon,8962517,Bronze 1,RANDOM
3849,Juricek,9703334,Bronze 1,ZERG
3850,святославови,2383891,Bronze 1,ZERG
3851,Khadgar,1853618,Bronze 1,TERRAN
3852,JumpingJack,7550675,Bronze 1,ZERG
3853,Jurjen,4219550,Bronze 1,TERRAN
3854,Sheetcrusher,560644,Bronze 1,TERRAN
3855,DerFrosch,186601,Bronze 1,RANDOM
3856,Dropkick,654114,Bronze 1,PROTOSS
3857,Natus,9656977,Bronze 1,TERRAN
3858,DiscoKoza,10230801,Bronze 1,TERRAN
3859,VaeVictis,3805881,Bronze 1,ZERG
3860,NightBringer,4536,Bronze 1,PROTOSS
3861,Azares,8658077,Bronze 1,ZERG
3862,redeemer,9660150,Bronze 1,PROTOSS
3863,IllIIIllllII,3539805,Bronze 1,TERRAN
3864,Megascharbe,8216642,Bronze 1,ZERG
3865,RealBaiter,4617738,Bronze 1,PROTOSS
3866,ZealotZac,7283783,Bronze 1,TERRAN
3867,AndreyZ,1683579,Bronze 1,PROTOSS
3868,DeadRoys,2506700,Bronze 1,ZERG
3869,Zran,10041159,Bronze 1,PROTOSS
3870,PrtectYaNeck,284515,Bronze 1,PROTOSS
3871,Raggen,2125568,Bronze 1,ZERG
3872,BroodWar,7217525,Bronze 1,ZERG
3873,roberry,7371953,Bronze 1,ZERG
3874,ludomtb,8090041,Bronze 1,PROTOSS
3875,LadroEdell,3502591,Bronze 1,ZERG
3876,KaReMoRrE,10219542,Bronze 1,TERRAN
3877,Elk,122042,Bronze 1,RANDOM
3878,PrinceszIn,9716035,Bronze 1,TERRAN
3879,TupayaOslica,2272398,Bronze 1,PROTOSS
3880,Shangar,400148,Bronze 1,ZERG
3881,jado,8370286,Bronze 1,PROTOSS
3882,Lonestar,7071091,Bronze 1,PROTOSS
3883,kuczmen,5125947,Bronze 1,PROTOSS
3884,DeadMozay,1375883,Bronze 1,RANDOM
3885,Kingslayer,3043239,Bronze 1,TERRAN
3886,Tank,512909,Bronze 1,ZERG
3887,nik,9952511,Bronze 1,TERRAN
3888,Eden,5155693,Bronze 1,PROTOSS
3889,BigMomma,2156309,Bronze 1,PROTOSS
3890,Azares,8658077,Bronze 1,TERRAN
3891,keyboard,9635154,Bronze 1,ZERG
3892,RevCryse,2238129,Bronze 1,TERRAN
3893,wzq,5920681,Bronze 1,TERRAN
3894,linkinkev,5289806,Bronze 1,TERRAN
3895,Arthua,6281540,Bronze 1,PROTOSS
3896,DarthMaul,6872425,Bronze 1,ZERG
3897,DavAng,3290175,Bronze 1,TERRAN
3898,Dove,3722931,Bronze 1,PROTOSS
3899,Duduś,9363506,Bronze 1,TERRAN
3900,pellewemser,3714297,Bronze 1,TERRAN
3901,Charles,9121393,Bronze 1,PROTOSS
3902,AustinSmith,7203153,Bronze 1,ZERG
3903,scruzenfelas,322141,Bronze 1,PROTOSS
3904,Skully,2661649,Bronze 1,RANDOM
3905,Echo,7445786,Bronze 1,TERRAN
3906,Squeez,693250,Bronze 1,PROTOSS
3907,Matthewrud,8908113,Bronze 1,TERRAN
3908,VICTOR,2431060,Bronze 1,TERRAN
3909,ЗлодейUA,743186,Bronze 1,RANDOM
3910,Legion,785539,Bronze 1,PROTOSS
3911,LoveSupreme,1858245,Bronze 1,RANDOM
3912,Stachurski,9144124,Bronze 1,PROTOSS
3913,uzu,5711112,Bronze 1,ZERG
3914,notbonjovi,1252198,Bronze 1,TERRAN
3915,Beõrn,1277781,Bronze 1,ZERG
3916,HighGeneral,8844996,Bronze 1,ZERG
3917,DeathKnight,9895622,Bronze 1,PROTOSS
3918,jorgeneo,9267476,Bronze 1,TERRAN
3919,GroG,10082644,Bronze 1,PROTOSS
3920,alongMP,10038730,Bronze 1,PROTOSS
3921,RomanianPOWE,3239845,Bronze 1,ZERG
3922,KonyBeton,5540280,Bronze 1,RANDOM
3923,MEGADRiVE,4906405,Bronze 1,TERRAN
3924,BikeSlicer,10186763,Bronze 1,PROTOSS
3925,BobbieJ,8635374,Bronze 1,TERRAN
3926,CroSsOver,1979570,Bronze 1,RANDOM
3927,URInDanger,8855947,Bronze 1,TERRAN
3928,nightooi,3881207,Bronze 1,TERRAN
3929,Metropolis,9955012,Bronze 1,TERRAN
3930,Arazu,629881,Bronze 1,ZERG
3931,Commander,2057990,Bronze 1,ZERG
3932,OmarFallaha,7611117,Bronze 1,RANDOM
3933,clown,1119717,Bronze 1,ZERG
3934,Euphoria,2215039,Bronze 1,RANDOM
3935,Hellhound,9446067,Bronze 1,ZERG
3936,DonBilal,1078557,Bronze 1,ZERG
3937,Picsor,10239538,Bronze 1,PROTOSS
3938,MasterAsian,344318,Bronze 1,ZERG
3939,Dantios,2597824,Bronze 1,TERRAN
3940,Quawix,3839053,Bronze 1,ZERG
3941,MrREALSB,6544909,Bronze 1,TERRAN
3942,ZeRo,2303172,Bronze 1,PROTOSS
3943,Грин,1953437,Bronze 1,ZERG
3944,roger,111601,Bronze 1,TERRAN
3945,DeathKnight,9895622,Bronze 1,RANDOM
3946,EdwardWood,8436011,Bronze 1,PROTOSS
3947,Terrestrial,2278954,Bronze 1,TERRAN
3948,averaitos,99253,Bronze 1,TERRAN
3949,Syronox,3319992,Bronze 1,TERRAN
3950,aRJock,9200162,Bronze 1,PROTOSS
3951,Fransua,1971858,Bronze 1,RANDOM
3952,Zink,9380963,Bronze 1,PROTOSS
3953,Sudilos,407002,Bronze 1,PROTOSS
3954,Weedy,3836218,Bronze 1,TERRAN
3955,Markiss,10238092,Bronze 1,ZERG
3956,SACRAMENTUM,2060965,Bronze 1,TERRAN
3957,Fakincold,71349,Bronze 1,PROTOSS
3958,player,9785856,Bronze 1,ZERG
3959,Marrow,3304225,Bronze 1,PROTOSS
3960,ErgoProxy,10108716,Bronze 1,RANDOM
3961,TrT,1349291,Bronze 1,TERRAN
3962,HankyP,2397884,Bronze 1,PROTOSS
3963,fish,8184414,Bronze 1,ZERG
3964,TETEDECHIPS,9555310,Bronze 1,PROTOSS
3965,MiTiaY,1958168,Bronze 1,ZERG
3966,ilovemystyle,225572,Bronze 1,PROTOSS
3967,Vasay,6685455,Bronze 1,RANDOM
3968,Mangustin,902212,Bronze 1,ZERG
3969,injinero,9346088,Bronze 1,PROTOSS
3970,MisterEnS,2348579,Bronze 1,ZERG
3971,NORA,2199330,Bronze 1,ZERG
3972,Vasiliauskas,8890050,Bronze 1,TERRAN
3973,Mouskuri,490062,Bronze 1,PROTOSS
3974,Кетчуп,7279063,Bronze 1,TERRAN
3975,Beber,7304560,Bronze 1,PROTOSS
3976,AlCadrone,2626562,Bronze 1,TERRAN
3977,thekillers,10228778,Bronze 1,TERRAN
3978,llllllllllll,4026818,Bronze 1,ZERG
3979,Sandman,1725682,Bronze 1,ZERG
3980,Mangustin,902212,Bronze 1,RANDOM
3981,kelthor,5435304,Bronze 1,ZERG
3982,Deadrabbit,3466659,Bronze 1,ZERG
3983,Momo,2839149,Bronze 1,ZERG
3984,StefTheGreat,6806009,Bronze 1,PROTOSS
3985,Momo,2839149,Bronze 1,PROTOSS
3986,Dragonus,301095,Bronze 1,ZERG
3987,Timran,690553,Bronze 1,ZERG
3988,GyLevente,9955328,Bronze 1,PROTOSS
3989,Metallonico,3151881,Bronze 1,ZERG
3990,ÖÜÁŐÚÓŰÉ,9334939,Bronze 1,RANDOM
3991,Vizo,3731066,Bronze 1,TERRAN
3992,Kerrigan,1308816,Bronze 1,PROTOSS
3993,ManicKiller,7656607,Bronze 1,TERRAN
3994,RealityShift,244169,Bronze 1,PROTOSS
3995,esqesq,9035313,Bronze 1,ZERG
3996,Shurale,1991394,Bronze 1,TERRAN
3997,StarKillers,658587,Bronze 1,TERRAN
3998,Грин,1953437,Bronze 1,TERRAN
3999,dabbeljuh,170349,Bronze 1,TERRAN
4000,OZstrikker,9615184,Bronze 1,ZERG
4001,Kneusje,6877644,Bronze 1,PROTOSS
4002,Tifodius,2444443,Bronze 1,PROTOSS
4003,SapeR,1062667,Bronze 1,RANDOM
4004,Vasilij,9147119,Bronze 1,PROTOSS
4005,dathsinex,9106184,Bronze 1,PROTOSS
4006,Zaraken,1175334,Bronze 1,PROTOSS
4007,LoveBars,67651,Bronze 1,TERRAN
4008,Magus,5169033,Bronze 1,PROTOSS
4009,IveBeanGood,1428112,Bronze 1,ZERG
4010,Alex,6001545,Bronze 1,TERRAN
4011,Jackson,9694463,Bronze 1,PROTOSS
4012,rasputinn,2604997,Bronze 1,PROTOSS
4013,ElfiChleb,3633477,Bronze 1,ZERG
4014,xilluks,7586515,Bronze 1,PROTOSS
4015,Crazy,10240795,Bronze 1,TERRAN
4016,Naze,8332966,Bronze 1,PROTOSS
4017,zeta,8382776,Bronze 1,TERRAN
4018,Frazl,1924858,Bronze 1,TERRAN
4019,Ванилька,9438256,Bronze 1,TERRAN
4020,dssdsdsdd,2164168,Bronze 1,TERRAN
4021,GopStop,489610,Bronze 1,ZERG
4022,RyukoMatoi,7830420,Bronze 1,ZERG
4023,Belwar,8460442,Bronze 1,TERRAN
4024,ViruZ,3063884,Bronze 1,ZERG
4025,TermiXccc,1235082,Bronze 1,ZERG
4026,Clement,1625937,Bronze 1,TERRAN
4027,mowsNx,373556,Bronze 1,RANDOM
4028,Commander,2057990,Bronze 1,TERRAN
4029,Max,8988711,Bronze 1,PROTOSS
4030,Карел,2328902,Bronze 1,ZERG
4031,kelt,437877,Bronze 1,TERRAN
4032,NIrvanaEA,2371325,Bronze 1,PROTOSS
4033,PopulusAlba,10214465,Bronze 1,PROTOSS
4034,Simsala,1381378,Bronze 1,PROTOSS
4035,castorspart,7001264,Bronze 1,RANDOM
4036,Ver,9645410,Bronze 1,PROTOSS
4037,simon,4682029,Bronze 1,PROTOSS
4038,Chadz,5054595,Bronze 1,TERRAN
4039,ruffhund,1245721,Bronze 1,TERRAN
4040,Greenlight,2042545,Bronze 1,TERRAN
4041,Khadgar,1853618,Bronze 1,ZERG
4042,GianDaisy,10222745,Bronze 1,PROTOSS
4043,LoneWolf,10190069,Bronze 1,ZERG
4044,Vlados,9103248,Bronze 1,PROTOSS
4045,Kubaxxx,7904534,Bronze 1,ZERG
4046,Nejson,4907972,Bronze 1,RANDOM
4047,Lotanis,1784266,Bronze 1,TERRAN
4048,LESENSHI,10001782,Bronze 1,PROTOSS
4049,NoobSaibot,1145815,Bronze 1,ZERG
4050,RobotWizard,8433294,Bronze 1,ZERG
4051,bad,9755706,Bronze 1,RANDOM
4052,Roowls,9789763,Bronze 1,ZERG
4053,Tyrolius,7191162,Bronze 1,ZERG
4054,Shadow,5323970,Bronze 1,ZERG
4055,TRESER,5933104,Bronze 1,PROTOSS
4056,Stamper,1897844,Bronze 1,TERRAN
4057,Spacelord,1275359,Bronze 1,PROTOSS
4058,helioboros,1547781,Bronze 1,PROTOSS
4059,Kuri,6152264,Bronze 1,RANDOM
4060,Kieran,8009224,Bronze 1,TERRAN
4061,henge,9604286,Bronze 1,PROTOSS
4062,Wolle,803082,Bronze 1,TERRAN
4063,willyxgame,5132392,Bronze 1,ZERG
4064,Жукоед,10186292,Bronze 1,TERRAN
4065,ZAWARKA,10023547,Bronze 1,ZERG
4066,DarthVader,6224134,Bronze 1,TERRAN
4067,Useless,10196615,Bronze 1,PROTOSS
4068,TheAzMan,565962,Bronze 1,PROTOSS
4069,DearBear,2526940,Bronze 1,ZERG
4070,Leonidas,1662746,Bronze 1,PROTOSS
4071,Nezox,9543134,Bronze 1,PROTOSS
4072,Myrahk,342196,Bronze 1,TERRAN
4073,Zion,9744921,Bronze 1,PROTOSS
4074,PinkyGoose,1651235,Bronze 1,RANDOM
4075,student,412280,Bronze 1,TERRAN
4076,NameChange,2322758,Bronze 1,ZERG
4077,Trisk,365290,Bronze 1,PROTOSS
4078,Spartaneca,9014445,Bronze 1,PROTOSS
4079,Scorp,7746564,Bronze 1,TERRAN
4080,Vitalii,2051597,Bronze 1,TERRAN
4081,Evo,2642629,Bronze 1,PROTOSS
4082,Perry,4868465,Bronze 1,PROTOSS
4083,ITKylla,1631678,Bronze 1,PROTOSS
4084,RobertRallex,9131787,Bronze 1,PROTOSS
4085,gole,1609478,Bronze 1,PROTOSS
4086,hanz,10224350,Bronze 1,PROTOSS
4087,кот,9831754,Bronze 1,PROTOSS
4088,Skitarg,2329214,Bronze 1,PROTOSS
4089,Baagris,9814822,Bronze 1,ZERG
4090,mumskalle,470801,Bronze 1,TERRAN
4091,cerealkillR,5320956,Bronze 1,ZERG
4092,PlayHigh,1793896,Bronze 1,PROTOSS
4093,Subzero,8409724,Bronze 1,PROTOSS
4094,Mordaine,2317639,Bronze 1,PROTOSS
4095,Matthi,446114,Bronze 1,TERRAN
4096,nikkop,2378391,Bronze 1,ZERG
4097,ltnk,1304397,Bronze 1,ZERG
4098,грибКОПРОФИЛ,2338482,Bronze 1,ZERG
4099,fear,3916895,Bronze 1,TERRAN
4100,Radius,9724136,Bronze 1,PROTOSS
4101,MarineR,519854,Bronze 1,TERRAN
4102,Sinelnikov,1784830,Bronze 1,PROTOSS
4103,IIIIIIIIIIII,1675030,Bronze 1,PROTOSS
4104,HolyProbe,10164044,Bronze 1,PROTOSS
4105,Redi,9362714,Bronze 1,TERRAN
4106,Какурача,9555639,Bronze 1,PROTOSS
4107,Blazer,1475656,Bronze 1,TERRAN
4108,asdqead,10244204,Bronze 1,PROTOSS
4109,PuChi,2935365,Bronze 1,ZERG
4110,Nosteam,407518,Bronze 1,PROTOSS
4111,Phtevan,5123396,Bronze 1,ZERG
4112,Pakos,3537072,Bronze 1,PROTOSS
4113,hanck,4261303,Bronze 1,RANDOM
4114,Catalin,1843703,Bronze 1,ZERG
4115,Azcan,10210304,Bronze 1,TERRAN
4116,Mirage,7355097,Bronze 1,PROTOSS
4117,UkrainanNiki,206526,Bronze 1,TERRAN
4118,Junior,5179884,Bronze 1,TERRAN
4119,iogannes,2205714,Bronze 1,PROTOSS
4120,Fallen,584599,Bronze 1,TERRAN
4121,TomasoCapone,9147586,Bronze 1,TERRAN
4122,Madox,1026852,Bronze 1,ZERG
4123,Troudbal,3166261,Bronze 1,TERRAN
4124,deeen,9312344,Bronze 1,RANDOM
4125,Odin,512229,Bronze 1,TERRAN
4126,Wutask,10139899,Bronze 1,ZERG
4127,Hans,242078,Bronze 1,TERRAN
4128,llunydecasa,7982647,Bronze 1,TERRAN
4129,Getayr,1223142,Bronze 1,ZERG
4130,Lou,8309940,Bronze 1,RANDOM
4131,leconquérant,9719636,Bronze 1,TERRAN
4132,AHAPXNCT,5243812,Bronze 1,TERRAN
4133,Funkymonk,9954773,Bronze 1,ZERG
4134,Qken,4250809,Bronze 1,PROTOSS
4135,Tolpan,3821483,Bronze 1,PROTOSS
4136,GrandBronze,8165047,Bronze 1,TERRAN
4137,Nofake,8147740,Bronze 1,ZERG
4138,petrusya,2397673,Bronze 1,PROTOSS
4139,МАЛЬДЕР,7495373,Bronze 1,TERRAN
4140,Blackanddan,7325232,Bronze 1,ZERG
4141,JUSTiCE,2582300,Bronze 1,TERRAN
4142,todbeibrot,8209705,Bronze 1,ZERG
4143,DwyaneWade,3571420,Bronze 1,TERRAN
4144,ПЫСЕЦ,73981,Bronze 1,ZERG
4145,Deimos,4557478,Bronze 1,ZERG
4146,ReDuX,2240541,Bronze 1,TERRAN
4147,Apollo,2518542,Bronze 1,RANDOM
4148,ALBARADO,9726498,Bronze 1,PROTOSS
4149,Dronrd,2225058,Bronze 1,TERRAN
4150,VizPaz,10133884,Bronze 1,TERRAN
4151,areslara,5210247,Bronze 1,ZERG
4152,Norbert,2523854,Bronze 1,ZERG
4153,Rouge,5458844,Bronze 1,ZERG
4154,Manfred,2446313,Bronze 1,PROTOSS
4155,inkame,1932257,Bronze 1,TERRAN
4156,Starchild,10163234,Bronze 1,TERRAN
4157,Litavik,122124,Bronze 1,TERRAN
4158,Colorful,9912137,Bronze 1,TERRAN
4159,lenoob,2181747,Bronze 1,TERRAN
4160,SmerchKZ,1482063,Bronze 1,ZERG
4161,Meguis,10241283,Bronze 1,RANDOM
4162,fonBismark,1293683,Bronze 1,ZERG
4163,Starclaft,9858407,Bronze 1,RANDOM
4164,Fine,3531103,Bronze 1,PROTOSS
4165,Paul,1361569,Bronze 1,PROTOSS
4166,dayoff,8919277,Bronze 1,PROTOSS
4167,Guguinhas,8192855,Bronze 1,RANDOM
4168,PrtosEmperor,10120736,Bronze 1,PROTOSS
4169,Diroks,1334680,Bronze 1,RANDOM
4170,Chrollo,6893503,Bronze 1,PROTOSS
4171,BahmanB,1343667,Bronze 1,TERRAN
4172,Patas,9564957,Bronze 1,TERRAN
4173,besik,2521164,Bronze 1,PROTOSS
4174,Teufelskraut,8976906,Bronze 1,ZERG
4175,HoppTramp,1345498,Bronze 1,TERRAN
4176,Kai,1965441,Bronze 1,PROTOSS
4177,SMV,9448122,Bronze 1,TERRAN
4178,cofree,522830,Bronze 1,ZERG
4179,links,4206427,Bronze 1,PROTOSS
4180,TheMoeHawk,8792175,Bronze 1,PROTOSS
4181,Likeberry,7548046,Bronze 1,PROTOSS
4182,AmonRUS,7608044,Bronze 1,RANDOM
4183,Snake,1431515,Bronze 1,PROTOSS
4184,Spartan,3170552,Bronze 1,PROTOSS
4185,venom,846443,Bronze 1,RANDOM
4186,Xyron,9586717,Bronze 1,TERRAN
4187,sanna,7343589,Bronze 1,TERRAN
4188,PrimO,2451946,Bronze 1,RANDOM
4189,Havres,8990679,Bronze 1,TERRAN
4190,drash,1595319,Bronze 1,TERRAN
4191,CheshirskCat,5204807,Bronze 1,PROTOSS
4192,EVE,1049767,Bronze 1,PROTOSS
4193,Dazdrasmygda,10108617,Bronze 1,RANDOM
4194,DARY,2319437,Bronze 1,RANDOM
4195,Chesshire,8973530,Bronze 1,PROTOSS
4196,Reaper,1836215,Bronze 1,TERRAN
4197,Ghendoz,10177348,Bronze 1,RANDOM
4198,npyt,2121539,Bronze 1,ZERG
4199,janohunter,6362566,Bronze 1,ZERG
4200,Garden,9467992,Bronze 1,PROTOSS
4201,Pyrokar,9446416,Bronze 1,RANDOM
4202,Venetica,2469333,Bronze 1,TERRAN
4203,DarkDrinksTo,9945687,Bronze 1,PROTOSS
4204,Paul,1090528,Bronze 1,TERRAN
4205,SoySauceYuck,8775982,Bronze 1,PROTOSS
4206,Rudkos,5006031,Bronze 1,PROTOSS
4207,UPsetUP,3038876,Bronze 1,TERRAN
4208,Daedalus,10262135,Bronze 1,ZERG
4209,ВАДИМ,1135941,Bronze 1,PROTOSS
4210,Monarch,6911949,Bronze 1,TERRAN
4211,Snaki,1794484,Bronze 1,TERRAN
4212,bifidock,9010850,Bronze 1,TERRAN
4213,Rider,2247604,Bronze 1,PROTOSS
4214,Torello,5154217,Bronze 1,RANDOM
4215,Papaya,10300177,Bronze 1,ZERG
4216,TobSucht,2601827,Bronze 1,TERRAN
4217,ppp,10271573,Bronze 1,PROTOSS
4218,Shiniza,2428856,Bronze 1,PROTOSS
4219,Sebastian,8715747,Bronze 1,TERRAN
4220,Romfly,538767,Bronze 1,ZERG
4221,Slippery,9106029,Bronze 1,PROTOSS
4222,NuB,10294644,Bronze 1,ZERG
4223,Blacos,2431685,Bronze 1,TERRAN
4224,Tronzi,3016538,Bronze 1,RANDOM
4225,luffy,3198353,Bronze 1,PROTOSS
