,Name,playerid,league,FavoriteRace
578,실리콘디옥사이드,5782988,Silver 1,ZERG
579,더운가스,1014502,Silver 1,TERRAN
580,SEBIN,3664013,Silver 1,ZERG
581,흠흠이,5716159,Silver 1,TERRAN
582,betonamu,7203785,Silver 1,TERRAN
583,푸하핫핫삿핳,2258408,Silver 1,TERRAN
584,Who,7055510,Silver 1,TERRAN
585,綠毛蟲,1079309,Silver 1,TERRAN
586,llllllllllll,7586323,Silver 1,TERRAN
587,모나코왕자,2219273,Silver 1,ZERG
588,ISSAC,7470265,Silver 1,TERRAN
589,Zev,7311311,Silver 1,ZERG
590,nqw,7593326,Silver 1,TERRAN
591,카이저,3326967,Silver 1,ZERG
592,Who,7055510,Silver 1,PROTOSS
593,주작,2838020,Silver 1,TERRAN
594,빼빼로,5914494,Silver 1,TERRAN
595,Mandu,7037438,Silver 1,TERRAN
596,Gosuram,7051942,Silver 1,ZERG
597,asasdf,7616840,Silver 1,TERRAN
598,잭바우어,2141810,Silver 1,TERRAN
599,Cuong,5754676,Silver 1,ZERG
600,Rogers,3716073,Silver 1,TERRAN
601,SEUNGWON,6970618,Silver 1,ZERG
602,펄하,1388740,Silver 1,TERRAN
603,IIIIIIIIII,4008119,Silver 1,TERRAN
604,쪼코우유,6237100,Silver 2,TERRAN
605,qmflej,7440142,Silver 2,TERRAN
606,ceo,2796315,Silver 2,TERRAN
607,스타하는깜빡,616682,Silver 2,TERRAN
608,호홓호호호호호홓,7555824,Silver 2,ZERG
609,小比,1628098,Silver 2,PROTOSS
610,bestfighter,7082068,Silver 2,TERRAN
611,바람의노래,7462875,Silver 2,TERRAN
612,dlssdfq,7167016,Silver 2,ZERG
613,gohonggo,5373968,Silver 2,TERRAN
614,LOVE,327219,Silver 2,TERRAN
615,좋겠다,4640111,Silver 2,ZERG
616,mercy,7573851,Silver 2,TERRAN
617,maktup,3964025,Silver 2,ZERG
618,kycyuki,7328190,Silver 2,ZERG
619,doodomchit,7306900,Silver 2,PROTOSS
620,sddsds,4605607,Silver 2,PROTOSS
621,Silencerx,5006529,Silver 2,TERRAN
622,카이저,3326967,Silver 2,TERRAN
623,JUNANDY,5327439,Silver 2,TERRAN
624,chiakip,6190029,Silver 2,PROTOSS
625,wchurjen,688676,Silver 2,TERRAN
626,한번해볼까,3910050,Silver 2,PROTOSS
627,xiN,7342841,Silver 2,ZERG
628,sadhagrid,7587790,Silver 2,TERRAN
629,니콜라테슬라,5630232,Silver 2,TERRAN
630,알파벳,2673003,Silver 2,TERRAN
631,보이스피싱,4287426,Silver 2,TERRAN
632,이태리수건,565407,Silver 2,TERRAN
633,보자기이하늘,5178833,Silver 2,TERRAN
634,riptides,7097238,Silver 2,PROTOSS
635,foonyon,6067270,Silver 2,ZERG
636,세모네모동동,7167805,Silver 2,TERRAN
637,Dark,5634328,Silver 2,ZERG
638,regionsibir,4517097,Silver 2,ZERG
639,흑인노예,6775430,Silver 2,TERRAN
640,Erom,4528545,Silver 2,ZERG
641,트으으으웨르으안,4755346,Silver 2,TERRAN
642,sddsds,4605607,Silver 2,ZERG
643,星際騎士,1687571,Silver 2,TERRAN
644,레전드,7592733,Silver 2,TERRAN
645,빈집털이범,7448891,Silver 2,TERRAN
646,kkkimmm,383101,Silver 2,PROTOSS
647,Fred,4358741,Silver 2,PROTOSS
648,테크니션보이,5294172,Silver 2,TERRAN
649,글로드바,7128594,Silver 2,ZERG
650,허밍버드,7208756,Silver 2,ZERG
651,중학교양다리,6956024,Silver 2,ZERG
652,Realtime,5605256,Silver 2,TERRAN
653,플루토,784004,Silver 2,PROTOSS
654,RusBear,7392908,Silver 2,TERRAN
655,kimyak,6033883,Silver 2,PROTOSS
656,채학민,6692890,Silver 2,RANDOM
657,어차피이겼다,2755884,Silver 2,ZERG
658,기만술의대가,544250,Silver 2,ZERG
659,나인,6244413,Silver 2,TERRAN
660,goodtime,1146093,Silver 2,TERRAN
661,skwavans,1462975,Silver 2,ZERG
662,PlayToStress,5903619,Silver 2,PROTOSS
663,로그아웃,6391152,Silver 2,PROTOSS
664,급발진,445649,Silver 2,ZERG
665,뿌뿌빠뿌,7238687,Silver 2,TERRAN
666,Aris,7158906,Silver 2,ZERG
667,캐간졸졸,184603,Silver 2,TERRAN
668,음캬캬,4432715,Silver 2,ZERG
669,Rick,4087801,Silver 2,PROTOSS
670,bmsri,5039653,Silver 2,PROTOSS
671,전설의곰탱이,6907143,Silver 2,PROTOSS
672,Alphaape,7610505,Silver 2,TERRAN
673,Crino,5106940,Silver 2,TERRAN
674,테란은화력이지,6900847,Silver 2,TERRAN
675,죽순의그림자,7556940,Silver 2,PROTOSS
676,스타쉽트루퍼스,4662398,Silver 2,TERRAN
677,북괴테란,4457244,Silver 2,PROTOSS
678,flora,7130788,Silver 2,PROTOSS
679,Monkey,7194646,Silver 2,TERRAN
680,subin,7484268,Silver 2,PROTOSS
681,favoriteblue,3866072,Silver 2,TERRAN
682,小狗攻破艾尔,7494761,Silver 2,ZERG
683,짐레이너,5776077,Silver 2,TERRAN
684,유즈맵하는보병,1600577,Silver 2,TERRAN
685,포트리나인,5625046,Silver 2,RANDOM
686,프래즐,7246853,Silver 2,TERRAN
687,WFblackPsych,6000308,Silver 2,TERRAN
688,지나가던사단장,6873720,Silver 2,ZERG
689,Kichi,7129392,Silver 2,PROTOSS
690,공격형,244568,Silver 2,PROTOSS
691,Skycityfive,7333842,Silver 2,TERRAN
692,막강한올빼미,6163928,Silver 2,ZERG
693,안녕,2082432,Silver 2,ZERG
694,RANDOMman,5793276,Silver 2,TERRAN
695,Apink,193241,Silver 2,ZERG
696,布丁俠,1486413,Silver 2,TERRAN
697,나한테지면접자,6032492,Silver 2,TERRAN
698,헬포드,7600465,Silver 2,TERRAN
699,진우잘생김,7268691,Silver 2,PROTOSS
700,Hoon,4377775,Silver 2,TERRAN
701,우우까까,7500508,Silver 2,ZERG
702,Chinchulin,4609064,Silver 2,ZERG
703,NOX,5771250,Silver 2,RANDOM
704,돈좀주라,5389425,Silver 2,TERRAN
705,IlllIIIllIlI,1603992,Silver 2,RANDOM
706,LAPHRODITE,6193516,Silver 2,PROTOSS
707,귀여운복돌이,7510491,Silver 2,TERRAN
708,Anguschen,1761552,Silver 2,PROTOSS
709,ceo,2796315,Silver 2,ZERG
710,김부균,6331159,Silver 2,PROTOSS
711,안졸리나오빠,789130,Silver 2,TERRAN
712,PocariXX,5967704,Silver 2,TERRAN
713,Maverick,7198926,Silver 2,PROTOSS
714,제이라이언,5552563,Silver 2,PROTOSS
715,LowSaturaion,1620088,Silver 2,ZERG
716,BMW,374709,Silver 2,PROTOSS
717,레인준,5720236,Silver 2,TERRAN
718,bjj,3085866,Silver 2,TERRAN
719,青眼白龍,1325429,Silver 2,PROTOSS
720,해병,2091224,Silver 2,RANDOM
721,yangta,5957276,Silver 2,TERRAN
722,본드코리아,264673,Silver 2,PROTOSS
723,我不是好人,1622223,Silver 2,ZERG
724,BuzzLightyr,6288696,Silver 2,PROTOSS
725,사기꾼,2586854,Silver 2,TERRAN
726,kis,6918523,Silver 2,PROTOSS
727,redarmy,1286300,Silver 2,PROTOSS
728,띠로링,131497,Silver 2,PROTOSS
729,Pipeline,3966069,Silver 2,TERRAN
730,잡을게안보여,7594826,Silver 2,ZERG
731,쿵쾅이,4845368,Silver 2,ZERG
732,화이트와인,209694,Silver 2,ZERG
733,데드크로스,403683,Silver 2,PROTOSS
734,DexterDY,6086896,Silver 2,TERRAN
735,창작소,6827757,Silver 2,TERRAN
736,이강수천재님,822824,Silver 2,PROTOSS
737,Juliet,697428,Silver 2,TERRAN
738,SixTwoSix,7512854,Silver 2,TERRAN
739,새하얀조랭이떡,6369272,Silver 2,TERRAN
740,llllllllllll,7298670,Silver 2,TERRAN
741,Terran,82234,Silver 2,TERRAN
742,tlqkf,6972680,Silver 2,ZERG
743,대한독립만세,5635519,Silver 2,PROTOSS
744,Apink,193241,Silver 2,PROTOSS
745,Noobiwan,7379288,Silver 2,RANDOM
746,룰루랄라너무신나,7535285,Silver 2,PROTOSS
747,마운틴,813882,Silver 2,PROTOSS
748,굴라임,5396139,Silver 2,TERRAN
749,Yuan,1274427,Silver 2,ZERG
750,널저패겠다,4899203,Silver 2,ZERG
751,siner,7571532,Silver 2,ZERG
752,Chichiryutei,6347170,Silver 2,ZERG
753,salamanca,7295483,Silver 2,TERRAN
754,고오급히오스,5889367,Silver 2,TERRAN
755,아이어의한프로브,7621383,Silver 2,PROTOSS
756,feather,7446446,Silver 2,ZERG
757,얼음망치,3050836,Silver 2,TERRAN
758,lililililili,3749530,Silver 2,TERRAN
759,zame,7040900,Silver 2,TERRAN
760,BUZZINGA,5687724,Silver 2,PROTOSS
761,웃음천국,1007933,Silver 2,PROTOSS
762,bogus,7549227,Silver 2,TERRAN
763,운지무현,3603055,Silver 2,TERRAN
764,SEBIN,3664013,Silver 2,PROTOSS
765,소화좀잘됬음녀,2868356,Silver 2,PROTOSS
766,cork,4821084,Silver 2,TERRAN
767,곰알바,730385,Silver 2,TERRAN
768,jiwoong,3816628,Silver 2,ZERG
769,크러셔,5682299,Silver 2,TERRAN
770,벗어줘교복,5223622,Silver 2,TERRAN
771,AlHaze,4362233,Silver 2,PROTOSS
772,XxAurusxX,5354695,Silver 2,ZERG
773,SixteeNNameS,1758558,Silver 2,TERRAN
774,동쪽의별,4454855,Silver 2,ZERG
775,인간변기,6914711,Silver 2,PROTOSS
776,나나나,5643864,Silver 2,TERRAN
777,紅茶,1635681,Silver 2,PROTOSS
778,군필여고생쟈응,5537715,Silver 2,TERRAN
779,치킨,5563923,Silver 2,ZERG
780,하앍섻스마렵다,7234531,Silver 2,ZERG
781,owo,4990405,Silver 2,PROTOSS
782,value,4695136,Silver 2,TERRAN
783,아콰,1995161,Silver 2,ZERG
784,아리,4822011,Silver 2,PROTOSS
785,여전히아름다운지,7331160,Silver 2,TERRAN
786,욉퓽굅빱전사,7309781,Silver 2,PROTOSS
787,Bandoola,7563006,Silver 2,TERRAN
788,Realcircle,865834,Silver 2,PROTOSS
789,StrawHatJmji,5176593,Silver 2,TERRAN
790,오은영을이긴아이,2176570,Silver 2,TERRAN
791,syrup,5315321,Silver 2,PROTOSS
792,루야,3018009,Silver 2,TERRAN
793,고생마린,334123,Silver 2,TERRAN
794,saengbul,4852026,Silver 2,TERRAN
795,다운이스무시간,1831885,Silver 2,TERRAN
796,kuoping,1401917,Silver 2,TERRAN
797,SemPO,6229570,Silver 2,PROTOSS
798,물방개,6949325,Silver 2,ZERG
799,awesomeSCV,5901841,Silver 2,TERRAN
800,dPtnslaWkd,446575,Silver 2,ZERG
801,Dora,7257836,Silver 2,ZERG
802,Fenix,6220218,Silver 2,PROTOSS
803,천목,7461708,Silver 2,RANDOM
804,toof,7600800,Silver 2,TERRAN
805,xdsuk,7384334,Silver 2,TERRAN
806,入伍生,1365377,Silver 2,TERRAN
807,esniper,836477,Silver 2,RANDOM
808,home,7256861,Silver 2,TERRAN
809,트리윈,7084613,Silver 2,PROTOSS
810,IPPOO,866862,Silver 2,ZERG
811,무리군주,6215262,Silver 2,ZERG
812,helltool,1245813,Silver 2,PROTOSS
813,Ferriby,6213695,Silver 2,TERRAN
814,Eri,7475925,Silver 2,ZERG
815,와이낫,7596354,Silver 2,TERRAN
816,날카로운계란찜,7048208,Silver 2,PROTOSS
817,테란,7412371,Silver 2,TERRAN
818,JLuuVN,7606776,Silver 2,TERRAN
819,박하사탕,1175139,Silver 2,TERRAN
820,ondaree,4109035,Silver 2,TERRAN
821,FreezSun,578416,Silver 2,PROTOSS
822,fams,4130968,Silver 2,TERRAN
823,LUNA,7252018,Silver 2,TERRAN
824,IIIIIIIIIIII,1265343,Silver 2,PROTOSS
825,戰爆全家,263398,Silver 2,TERRAN
826,테크노마린,1342692,Silver 2,PROTOSS
827,lIlIlIllIIll,6707162,Silver 2,PROTOSS
828,테란성애자,589728,Silver 2,TERRAN
829,그레이트하우스,6283617,Silver 2,TERRAN
830,taeyang,7536542,Silver 2,TERRAN
831,PhantomZ,5575908,Silver 2,RANDOM
832,hoon,4852247,Silver 2,PROTOSS
833,짱허이,6322639,Silver 2,ZERG
834,망사장,1256860,Silver 2,PROTOSS
835,야스오,7376962,Silver 2,PROTOSS
836,PhantomZ,5575908,Silver 2,ZERG
837,BDNOldBoy,7274644,Silver 2,TERRAN
838,Matreazee,7579662,Silver 2,TERRAN
839,ndddiiie,2706938,Silver 2,TERRAN
840,Ell,7009254,Silver 2,TERRAN
841,CommanderK,3872704,Silver 2,TERRAN
842,TWflash,1749467,Silver 2,TERRAN
843,Rei,6406969,Silver 2,TERRAN
844,시포,6175291,Silver 2,TERRAN
845,FoFiFu,227165,Silver 2,TERRAN
846,사기꾼,2586854,Silver 2,ZERG
847,QAQ,7441142,Silver 2,TERRAN
848,사람과광전사,6787851,Silver 2,TERRAN
849,northdragen,7547704,Silver 2,ZERG
850,지다찬파더,7165045,Silver 2,PROTOSS
851,Catfoxjoy,7610600,Silver 2,TERRAN
852,borntokill,2861285,Silver 2,TERRAN
853,PENTAGRAM,3727268,Silver 2,TERRAN
854,ydlr,7602774,Silver 2,ZERG
855,기본만하자,7364661,Silver 2,RANDOM
856,매운설탕,3828157,Silver 2,TERRAN
857,Sjm,3448286,Silver 2,PROTOSS
858,꽁냥꽁냥,5825901,Silver 2,TERRAN
859,mher,5749086,Silver 2,TERRAN
860,moe,7610139,Silver 2,PROTOSS
861,mlwinner,697240,Silver 2,RANDOM
862,周星馳,3749736,Silver 2,TERRAN
863,Crazy,7586152,Silver 2,PROTOSS
864,chodemaster,7532846,Silver 2,ZERG
865,LAYON,6902164,Silver 2,PROTOSS
866,tmxkchqh,7438329,Silver 2,TERRAN
867,대깨좌빨게극혐오,4072306,Silver 2,PROTOSS
868,rlaqhtjd,4284269,Silver 2,TERRAN
869,sadako,95177,Silver 2,ZERG
870,IAN,7555781,Silver 2,PROTOSS
871,DurningSpace,769673,Silver 2,TERRAN
872,안겔루스,6389147,Silver 2,TERRAN
873,JustSoSo,6107390,Silver 2,TERRAN
874,BLUME,5115972,Silver 2,TERRAN
875,안겔루스,6389147,Silver 2,ZERG
876,jbomb,1651505,Silver 2,PROTOSS
877,ilililili,7305232,Silver 2,ZERG
878,badut,7595551,Silver 2,ZERG
879,KSY,6115617,Silver 2,TERRAN
880,AMKWEI,5137377,Silver 2,ZERG
881,아나스타시아,4395958,Silver 2,ZERG
882,아나스타시아,4395958,Silver 2,RANDOM
883,에밀리아,2822974,Silver 2,TERRAN
884,카세카세한하카세,5776348,Silver 2,TERRAN
885,Zev,7311311,Silver 2,RANDOM
886,NONAME,1776579,Silver 2,ZERG
887,Hibairo,7586451,Silver 2,ZERG
888,summer,7517729,Silver 2,ZERG
889,퉤석,6920232,Silver 2,TERRAN
890,Armas,7041238,Silver 2,PROTOSS
891,기몽식,2660430,Silver 2,ZERG
892,기몽식,2660430,Silver 2,ZERG
893,hoyapret,4841821,Silver 2,TERRAN
894,멧비둘기,3386581,Silver 2,PROTOSS
895,Limble,1636816,Silver 2,PROTOSS
896,명탐정코난,3021777,Silver 2,TERRAN
897,qwe,643832,Silver 2,TERRAN
898,뺑덕아범,327068,Silver 2,ZERG
899,Pinkink,4465792,Silver 2,TERRAN
900,오이소박이,6830018,Silver 2,PROTOSS
901,레이나,505125,Silver 2,TERRAN
902,NVMESSD,3321607,Silver 2,RANDOM
903,태둘기,5656854,Silver 2,TERRAN
904,david,1563547,Silver 3,PROTOSS
905,ceo,2796315,Silver 3,PROTOSS
906,DengLIN,7566144,Silver 3,TERRAN
907,무적자,5674694,Silver 3,TERRAN
908,彌勒佛,7571981,Silver 3,TERRAN
909,DOE,7288309,Silver 3,TERRAN
910,honghong,1767758,Silver 3,PROTOSS
911,HamTalon,7500667,Silver 3,PROTOSS
912,sddsds,4605607,Silver 3,TERRAN
913,통장잔고오십원,7563387,Silver 3,PROTOSS
914,플레이어,5574454,Silver 3,RANDOM
915,똘아이,7620177,Silver 3,ZERG
916,AWAKE,5367393,Silver 3,ZERG
917,엄청난파괴력,4498369,Silver 3,TERRAN
918,JIN,7525373,Silver 3,TERRAN
919,ivndi,7624213,Silver 3,TERRAN
920,심영,7326460,Silver 3,ZERG
921,Silva,4431753,Silver 3,TERRAN
922,deadeater,7589779,Silver 3,TERRAN
923,비몽사몽,194431,Silver 3,TERRAN
924,쿵쾅이,4845368,Silver 3,PROTOSS
925,royal,1012733,Silver 3,TERRAN
926,space,6078915,Silver 3,ZERG
927,PhantomZ,5575908,Silver 3,PROTOSS
928,그냥,7534345,Silver 3,PROTOSS
929,대욕망,1766468,Silver 3,TERRAN
930,굴도리,6626713,Silver 3,PROTOSS
931,冬瓜茶,7369723,Silver 3,TERRAN
932,방구석히키코모리,7390720,Silver 3,ZERG
933,아르르,7551680,Silver 3,TERRAN
934,undertaker,7414655,Silver 3,TERRAN
935,해병,6214752,Silver 3,TERRAN
936,스타돌이,3705007,Silver 3,ZERG
937,암흑별,3138824,Silver 3,TERRAN
938,PhantomZ,5575908,Silver 3,TERRAN
939,lIIlllIIllII,7345835,Silver 3,RANDOM
940,GhostDragon,1160029,Silver 3,RANDOM
941,Eminem,6121104,Silver 3,PROTOSS
942,ATjjyp,7545707,Silver 3,PROTOSS
943,스타개못함,7146432,Silver 3,PROTOSS
944,zednotfound,7468694,Silver 3,PROTOSS
945,김대대장,448887,Silver 3,RANDOM
946,GamJaSSi,6631626,Silver 3,ZERG
947,silvano,605017,Silver 3,ZERG
948,파란종이,7143819,Silver 3,TERRAN
949,마스체니,6276929,Silver 3,ZERG
950,오모나,7284970,Silver 3,PROTOSS
951,chen,7568988,Silver 3,TERRAN
952,jinyosiko,6076103,Silver 3,ZERG
953,자연흡기,7660762,Silver 3,TERRAN
954,lllllllll,4124777,Silver 3,TERRAN
955,ilililili,7305232,Silver 3,TERRAN
956,마더파더,2567985,Silver 3,TERRAN
957,GreenMa,1521807,Silver 3,ZERG
958,Conan,1523971,Silver 3,PROTOSS
959,플레이어,5574454,Silver 3,ZERG
960,루마,7253708,Silver 3,TERRAN
961,남진오빠,4381924,Silver 3,PROTOSS
962,TaviD,6015919,Silver 3,PROTOSS
963,northdragen,7547704,Silver 3,PROTOSS
964,pwb,6393309,Silver 3,TERRAN
965,owo,4990405,Silver 3,TERRAN
966,라리어라이센스,7293259,Silver 3,RANDOM
967,김성대,612543,Silver 3,ZERG
968,람지,6645793,Silver 3,PROTOSS
969,프랑켄,6961364,Silver 3,PROTOSS
970,마일드세븐,5890514,Silver 3,RANDOM
971,구랭킹,4958292,Silver 3,PROTOSS
972,ilililili,7305232,Silver 3,PROTOSS
973,TaviD,6015919,Silver 3,ZERG
974,JUAN,7575183,Silver 3,PROTOSS
975,rubberduck,5397467,Silver 3,TERRAN
976,짱허이,6322639,Silver 3,PROTOSS
977,사마디,7594993,Silver 3,RANDOM
978,RZVB,1677912,Silver 3,PROTOSS
979,부성,6899852,Silver 3,ZERG
980,안겔루스,6389147,Silver 3,PROTOSS
981,안겔루스,6389147,Silver 3,RANDOM
982,아나스타시아,4395958,Silver 3,PROTOSS
983,千里不留行,265182,Silver 3,TERRAN
984,DODO,7609435,Silver 3,PROTOSS
985,kkkkkkk,4830705,Silver 3,ZERG
986,LGtheMoon,3360330,Silver 3,TERRAN
987,Dante,711613,Silver 3,TERRAN
988,九五貳七,715081,Silver 3,TERRAN
989,Batman,6711694,Silver 3,PROTOSS
990,LJB,7225069,Silver 3,TERRAN
991,青眼白龍,1325429,Silver 3,ZERG
992,히페리온,3789417,Silver 3,PROTOSS
993,MetalSlug,2241283,Silver 3,ZERG
994,llllllllll,131598,Silver 3,ZERG
995,HengHeng,7381511,Silver 3,RANDOM
996,TgKim,6391863,Silver 3,ZERG
997,메롱,3596570,Silver 3,ZERG
998,lmis,5813706,Silver 3,ZERG
999,,7638030,Silver 3,ZERG
1000,飛天小子,668716,Silver 3,PROTOSS
1001,한서선민,6936524,Silver 3,ZERG
1002,Sharpy,4559669,Silver 3,ZERG
1003,부왘,1199051,Silver 3,TERRAN
1004,Paul,516788,Silver 3,PROTOSS
1005,샤인,5011687,Silver 3,TERRAN
1006,llllllllll,5922692,Silver 3,TERRAN
1007,간다대학영호,6457926,Silver 3,TERRAN
1008,start,6003485,Silver 3,PROTOSS
1009,zcmqwert,7561043,Silver 3,TERRAN
1010,Xandu,7608420,Silver 3,TERRAN
1011,happyhoje,4770621,Silver 3,TERRAN
1012,kerrinor,7570321,Silver 3,TERRAN
1013,textbook,7235097,Silver 3,PROTOSS
1014,mmk,7412389,Silver 3,PROTOSS
1015,배고픈늑대,7561665,Silver 3,PROTOSS
1016,neoforce,3026822,Silver 3,TERRAN
1017,키레트키,89667,Silver 3,TERRAN
1018,쪼코우유,6237100,Silver 3,ZERG
1019,Ray,7410194,Silver 3,TERRAN
1020,kisslwk,4184996,Silver 3,ZERG
1021,김벌레,7540362,Silver 3,TERRAN
1022,까악까악,7325464,Silver 3,PROTOSS
1023,TECHNOBBLADE,7429619,Silver 3,TERRAN
1024,TECHNOBBLADE,7429619,Silver 3,TERRAN
1025,GUITAR,1302268,Silver 3,ZERG
1026,ydlr,7602774,Silver 3,PROTOSS
1027,Apollo,7274427,Silver 3,PROTOSS
1028,용갈이,7108866,Silver 3,TERRAN
1029,THEPRO,7007631,Silver 3,TERRAN
1030,통큰대장부,3137916,Silver 3,ZERG
1031,럭스카멜,3853939,Silver 3,TERRAN
1032,예민희,7446453,Silver 3,PROTOSS
1033,보거스,5423439,Silver 3,PROTOSS
1034,급발진,445649,Silver 3,PROTOSS
1035,밥먹는지렁이,5415250,Silver 3,PROTOSS
1036,min,7576955,Silver 3,PROTOSS
1037,물곰,109476,Silver 3,TERRAN
1038,유새하뒤져라,7329188,Silver 3,PROTOSS
1039,Zev,7311311,Silver 3,PROTOSS
1040,TONYAN,7211762,Silver 3,TERRAN
1041,HanaRin,6038647,Silver 3,PROTOSS
1042,Dalma,216849,Silver 3,PROTOSS
1043,rhtlkasdlf,6128287,Silver 3,TERRAN
1044,으엉어려,5500470,Silver 3,TERRAN
1045,BADPLAYER,7396996,Silver 3,ZERG
1046,JLsT,1638857,Silver 3,TERRAN
1047,ldwsun,7324779,Silver 3,TERRAN
1048,atcw,7588361,Silver 3,TERRAN
1049,wmfeld,4667258,Silver 3,TERRAN
1050,배터진푸우,1919578,Silver 3,RANDOM
1051,scer,1433048,Silver 3,TERRAN
1052,dbsrb,477091,Silver 3,PROTOSS
1053,PARKDEKlNW,7097667,Silver 3,TERRAN
1054,BURDEN,5042126,Silver 3,TERRAN
1055,오후조회대,6643069,Silver 3,TERRAN
1056,YEM,7409514,Silver 3,PROTOSS
1057,cobain,132716,Silver 3,TERRAN
1058,군단,7029793,Silver 3,TERRAN
1059,渡渣,7206468,Silver 3,ZERG
1060,justanoob,7457999,Silver 3,TERRAN
1061,johnny,866463,Silver 3,TERRAN
1062,JoseReyes,769273,Silver 3,TERRAN
1063,Bataan,7575678,Silver 3,TERRAN
1064,Carlos,6953451,Silver 3,PROTOSS
1065,어노잉라임,4811027,Silver 3,PROTOSS
1066,nutthoon,5543055,Silver 3,PROTOSS
1067,nutthoon,5543055,Silver 3,PROTOSS
1068,暾暾,758668,Silver 3,RANDOM
1069,duc,7578438,Silver 3,ZERG
1070,duc,7578438,Silver 3,ZERG
1071,sAviOr,6385181,Silver 3,ZERG
1072,Orange,1066474,Silver 3,ZERG
1073,Goospery,5390603,Silver 3,PROTOSS
1074,亂彈琴呆呆,7205466,Silver 3,PROTOSS
1075,KHN,102996,Silver 3,ZERG
1076,RefLecton,1295320,Silver 3,ZERG
1077,샤먼킹,5005433,Silver 3,TERRAN
1078,나나나,5643864,Silver 3,ZERG
1079,rubberduck,5397467,Silver 3,PROTOSS
1080,SungJ,3649996,Silver 3,PROTOSS
1081,마이노,6227717,Silver 3,TERRAN
1082,메가리스,6875907,Silver 3,PROTOSS
1083,NMN,7406107,Silver 3,TERRAN
1084,머스크,7198566,Silver 3,PROTOSS
1085,Ghostshadow,5485984,Silver 3,PROTOSS
1086,소즈,1410520,Silver 3,PROTOSS
1087,다섯살선생님,6769920,Silver 3,TERRAN
1088,llllllllllll,7430925,Silver 3,TERRAN
1089,김말이,7528264,Silver 3,TERRAN
1090,IIIIIIIIIIII,7377810,Silver 3,PROTOSS
1091,alba,7510303,Silver 3,ZERG
1092,Broken,3031869,Silver 3,TERRAN
1093,초보,6401644,Silver 3,RANDOM
1094,HanaRin,6038647,Silver 3,TERRAN
1095,gogo,7607366,Silver 3,TERRAN
1096,EEEAGLEMAN,4387524,Silver 3,TERRAN
1097,天涯手札,7621863,Silver 3,TERRAN
1098,라우라라,6625452,Silver 3,TERRAN
1099,BrightFuture,3028650,Silver 3,TERRAN
1100,JagdPanzer,4780579,Silver 3,TERRAN
1101,쭈주바사주세여,1681966,Gold 1,PROTOSS
1102,史黛拉,7483694,Gold 1,PROTOSS
1103,도페,2795569,Gold 1,TERRAN
1104,라디드,1228446,Gold 1,RANDOM
1105,플래시,1272373,Gold 1,TERRAN
1106,제임스본드,649606,Gold 1,TERRAN
1107,수능이문제,6924011,Gold 1,ZERG
1108,tak,485784,Gold 1,TERRAN
1109,son,4061628,Gold 1,TERRAN
1110,동족전안합니다,2266557,Gold 1,ZERG
1111,에그타티,5567019,Gold 1,TERRAN
1112,Atlas,5957943,Gold 1,RANDOM
1113,최강석대,1513012,Gold 1,ZERG
1114,Hung,7562327,Gold 1,ZERG
1115,Tineeve,7571845,Gold 1,PROTOSS
1116,안테라시아,5430790,Gold 1,PROTOSS
1117,캔수,4001485,Gold 1,PROTOSS
1118,Roy,7520279,Gold 1,TERRAN
1119,bskbio,4542662,Gold 1,RANDOM
1120,BeHappy,1591948,Gold 1,TERRAN
1121,어피치,4954145,Gold 1,TERRAN
1122,세스코,6269431,Gold 1,ZERG
1123,시마다데스,5901015,Gold 1,ZERG
1124,soskoksos,4440414,Gold 1,ZERG
1125,Android,4098170,Gold 1,RANDOM
1126,online,4556174,Gold 1,TERRAN
1127,제란,117920,Gold 1,ZERG
1128,메인테란,1661772,Gold 1,PROTOSS
1129,테란,4500860,Gold 1,TERRAN
1130,hchs,890643,Gold 1,TERRAN
1131,超新星,1705494,Gold 1,RANDOM
1132,MOONLight,1499904,Gold 1,TERRAN
1133,WuShang,7350119,Gold 1,ZERG
1134,최삐삐,6645578,Gold 1,RANDOM
1135,김정은의핵도발,4089824,Gold 1,TERRAN
1136,mori,130668,Gold 1,ZERG
1137,zears,2484703,Gold 1,ZERG
1138,llllllllll,2051103,Gold 1,PROTOSS
1139,maru,7385001,Gold 1,TERRAN
1140,포카리워터,6632942,Gold 1,ZERG
1141,hope,133358,Gold 1,RANDOM
1142,Rogam,3685270,Gold 1,PROTOSS
1143,糖炒栗子,708103,Gold 1,RANDOM
1144,김강일,850779,Gold 1,ZERG
1145,SenBei,1023285,Gold 1,PROTOSS
1146,블러드테일,4468078,Gold 1,PROTOSS
1147,Rain,7621439,Gold 1,TERRAN
1148,下手,304266,Gold 1,TERRAN
1149,IIIIIIIIIIII,7418837,Gold 1,ZERG
1150,공허포격기,2353778,Gold 1,ZERG
1151,llllllllllll,5431930,Gold 1,ZERG
1152,배주머니업박령우,5104844,Gold 1,TERRAN
1153,ZGH,1554728,Gold 1,PROTOSS
1154,꽃길펭귄,3502772,Gold 1,TERRAN
1155,willy,1702234,Gold 1,PROTOSS
1156,IIIIIIIIIIII,7031488,Gold 1,ZERG
1157,LeComte,7257304,Gold 1,PROTOSS
1158,gracekim,5343174,Gold 1,ZERG
1159,MasterVasya,7542041,Gold 1,TERRAN
1160,GUAAAAAAA,7583381,Gold 1,ZERG
1161,굼뱅이,695414,Gold 1,TERRAN
